u,v,w,C_m_up,a,b,V,std_u,std_v,std_w,std_C_m_up,a_true,time
149.61326786221852,-24.517780905683704,-19.383162741091972,0.22941486415369225,-0.15839471138688963,-0.1611076614337044,152.84292099666615,2.7600850445069514e-12,3.2863466735135095e-08,1.1163031070681964e-09,8.181675810307952e-12,-0.13211210744295296,85.10000000000663
149.59405041774,-24.453389379522637,-19.8247718619314,0.2294115809534428,-0.16198241872070449,-0.1606516861746505,152.87043452515593,2.7590602861589636e-12,3.283514905385992e-08,1.1160475397865203e-09,8.181001411709547e-12,-0.13487609472058024,85.11000000000664
149.57535856288095,-24.387805660440407,-20.24761900593337,0.22941111052172394,-0.1654166247430188,-0.16018892075619667,152.8970863988281,2.758030723125793e-12,3.280702069880097e-08,1.1157855279852497e-09,8.180298455616268e-12,-0.13572717584712235,85.12000000000664
149.5574537234478,-24.323975589042803,-20.65228821374926,0.2294194066042465,-0.1687027858544763,-0.1597381904153989,152.92352585902685,2.7569966354320753e-12,3.2779077181826236e-08,1.1155172993030998e-09,8.179567640329194e-12,-0.13199862995941403,85.13000000000665
149.53959589097423,-24.250067247530247,-21.03580325140449,0.22941474350708976,-0.1718149509457243,-0.1592244479634033,152.94659695194434,2.7559583187316473e-12,3.2751336987219125e-08,1.1152431362807154e-09,8.178809939718236e-12,-0.1498875446858756,85.14000000000665
149.52255216185662,-24.176631177418624,-21.400578972636467,0.22941430936888982,-0.17477429745544112,-0.1587148211028277,152.9689114830255,2.7549160554699203e-12,3.272379788202269e-08,1.1149632953749762e-09,8.178026241190033e-12,-0.14254393039399785,85.15000000000666
149.5064333434131,-24.104524514252507,-21.746734868485948,0.2294276871188002,-0.17758325035232875,-0.1582148417707618,152.99059510493765,2.753870127354953e-12,3.269645596592428e-08,1.1146780403524406e-09,8.177217491629969e-12,-0.15266774303257985,85.16000000000666
149.49089745548866,-24.027918171428656,-22.072748729630323,0.2294372539227314,-0.18022763945255468,-0.15768758286404047,153.0100503567695,2.7528208233009767e-12,3.266931849944645e-08,1.1143876667854393e-09,8.176384809702937e-12,-0.15657461068013515,85.17000000000667
149.47621916557313,-23.95017494590583,-22.37937323461543,0.22944387124243829,-0.18271349092143355,-0.15715447666190058,153.02806057172944,2.7517684276087616e-12,3.264238617603342e-08,1.1140924669799639e-09,8.175529324346026e-12,-0.14159558285299378,85.18000000000667
149.46191491542314,-23.863714593894525,-22.664571114138436,0.22943387685671246,-0.1850231107325445,-0.15656750413998255,153.04255508907693,2.750713233969517e-12,3.261567398017159e-08,1.1137927720527807e-09,8.174652370606628e-12,-0.1430951067426156,85.19000000000668
149.44853733425967,-23.77599785543452,-22.930187920580213,0.22942685828313975,-0.1871737537118884,-0.15597407766514104,153.05540468550748,2.7496555254593018e-12,3.258918254425567e-08,1.1134888917056333e-09,8.173755206975896e-12,-0.14301405139723064,85.20000000000668
149.43601983695146,-23.68549492430435,-23.17578850811262,0.2294278966375536,-0.18916296555655537,-0.15536454320687695,153.06614213303968,2.7485955860866275e-12,3.256291530992472e-08,1.1131811485692071e-09,8.172839174513544e-12,-0.16356158145231903,85.21000000000669
